Zip Code,City,State,PNODEID,PNODENAME
07001,Avenel,NJ,48717,PIERSOAV230 KV  T-1
07001,Avenel,NJ,48718,PIERSOAV230 KV  T-2
07002,Bayonne,NJ,205491,BAYONNE 26 KV   LOAD1
07002,Bayonne,NJ,205491,BAYONNE 26 KV   LOAD1
07002,Bayonne,NJ,205491,BAYONNE 26 KV   LOAD1
07002,Bayonne,NJ,205491,BAYONNE 26 KV   LOAD1
07002,Bayonne,NJ,205491,BAYONNE 26 KV   LOAD1
07002,Bayonne,NJ,205491,BAYONNE 26 KV   LOAD1
07002,Bayonne,NJ,205492,BAYONNE 26 KV   LOAD2
07002,Bayonne,NJ,205492,BAYONNE 26 KV   LOAD2
07002,Bayonne,NJ,205492,BAYONNE 26 KV   LOAD2
07002,Bayonne,NJ,205492,BAYONNE 26 KV   LOAD2
07002,Bayonne,NJ,205492,BAYONNE 26 KV   LOAD2
07002,Bayonne,NJ,205492,BAYONNE 26 KV   LOAD2
07002,Bayonne,NJ,1084378551,BAYONNE 138 KV  T30-LOAD
07002,Bayonne,NJ,1084378551,BAYONNE 138 KV  T30-LOAD
07002,Bayonne,NJ,1084378551,BAYONNE 138 KV  T30-LOAD
07002,Bayonne,NJ,1084378551,BAYONNE 138 KV  T30-LOAD
07002,Bayonne,NJ,1084378551,BAYONNE 138 KV  T30-LOAD
07002,Bayonne,NJ,1084378551,BAYONNE 138 KV  T30-LOAD
07002,Bayonne,NJ,1084378552,BAYONNE 138 KV  T10-LOAD
07002,Bayonne,NJ,1084378552,BAYONNE 138 KV  T10-LOAD
07002,Bayonne,NJ,1084378552,BAYONNE 138 KV  T10-LOAD
07002,Bayonne,NJ,1084378552,BAYONNE 138 KV  T10-LOAD
07002,Bayonne,NJ,1084378552,BAYONNE 138 KV  T10-LOAD
07002,Bayonne,NJ,1084378552,BAYONNE 138 KV  T10-LOAD
07002,Bayonne,NJ,1084378553,BAYONNE 138 KV  T40-LOAD
07002,Bayonne,NJ,1084378553,BAYONNE 138 KV  T40-LOAD
07002,Bayonne,NJ,1084378553,BAYONNE 138 KV  T40-LOAD
07002,Bayonne,NJ,1084378553,BAYONNE 138 KV  T40-LOAD
07002,Bayonne,NJ,1084378553,BAYONNE 138 KV  T40-LOAD
07002,Bayonne,NJ,1084378553,BAYONNE 138 KV  T40-LOAD
07002,Bayonne,NJ,1084378554,BAYONNE 138 KV  T20-LOAD
07002,Bayonne,NJ,1084378554,BAYONNE 138 KV  T20-LOAD
07002,Bayonne,NJ,1084378554,BAYONNE 138 KV  T20-LOAD
07002,Bayonne,NJ,1084378554,BAYONNE 138 KV  T20-LOAD
07002,Bayonne,NJ,1084378554,BAYONNE 138 KV  T20-LOAD
07002,Bayonne,NJ,1084378554,BAYONNE 138 KV  T20-LOAD
07003,Bloomfield,NJ,21601622,COOKRD  13 KV   LOAD1
07003,Bloomfield,NJ,21601623,COOKRD  13 KV   LOAD2
07003,Bloomfield,NJ,21601624,COOKRD  13 KV   LOAD3
07003,Bloomfield,NJ,21601625,COOKRD  13 KV   LOAD4
07004,Fairfield,NJ,48737,WCALDWEL138 KV  T-1
07004,Fairfield,NJ,48738,WCALDWEL138 KV  T-2
07004,Fairfield,NJ,48739,WCALDWEL138 KV  T-3
07004,Fairfield,NJ,48740,WCALDWEL138 KV  T-4
07005,Boonton,NJ,205518,MONTVILL35 KV   LOAD1
07005,Boonton,NJ,44460715,MONTVILL35 KV   LOAD2
07005,Boonton,NJ,48933935,MONTVILL230 KV  T3A
07005,Boonton,NJ,48933937,MONTVILL230 KV  T3B
07006,Caldwell,NJ,48737,WCALDWEL138 KV  T-1
07006,Caldwell,NJ,48737,WCALDWEL138 KV  T-1
07006,Caldwell,NJ,48737,WCALDWEL138 KV  T-1
07006,Caldwell,NJ,48737,WCALDWEL138 KV  T-1
07006,Caldwell,NJ,48738,WCALDWEL138 KV  T-2
07006,Caldwell,NJ,48738,WCALDWEL138 KV  T-2
07006,Caldwell,NJ,48738,WCALDWEL138 KV  T-2
07006,Caldwell,NJ,48738,WCALDWEL138 KV  T-2
07006,Caldwell,NJ,48739,WCALDWEL138 KV  T-3
07006,Caldwell,NJ,48739,WCALDWEL138 KV  T-3
07006,Caldwell,NJ,48739,WCALDWEL138 KV  T-3
07006,Caldwell,NJ,48739,WCALDWEL138 KV  T-3
07006,Caldwell,NJ,48740,WCALDWEL138 KV  T-4
07006,Caldwell,NJ,48740,WCALDWEL138 KV  T-4
07006,Caldwell,NJ,48740,WCALDWEL138 KV  T-4
07006,Caldwell,NJ,48740,WCALDWEL138 KV  T-4
07008,Carteret,NJ,48687,MINUEST 230 KV  T-1
07008,Carteret,NJ,48687,MINUEST 230 KV  T-1
07008,Carteret,NJ,48688,MINUEST 230 KV  T-2
07008,Carteret,NJ,48688,MINUEST 230 KV  T-2
07009,Cedar Grove,NJ,48621,CLIF PS 230 KV  T-1
07009,Cedar Grove,NJ,48621,CLIF PS 230 KV  T-1
07009,Cedar Grove,NJ,48621,CLIF PS 230 KV  T-1
07009,Cedar Grove,NJ,48622,CLIF PS 230 KV  T-2
07009,Cedar Grove,NJ,48622,CLIF PS 230 KV  T-2
07009,Cedar Grove,NJ,48622,CLIF PS 230 KV  T-2
07009,Cedar Grove,NJ,106856815,CLIFFRD 138 KV  TR71
07009,Cedar Grove,NJ,106856815,CLIFFRD 138 KV  TR71
07009,Cedar Grove,NJ,106856815,CLIFFRD 138 KV  TR71
07010,Cliffside Park,NJ,48713,NBERGEN 138 KV  T-2
07010,Cliffside Park,NJ,48714,NBERGEN 230 KV  T-1
07011,Clifton,NJ,48666,KULLERRD138 KV  T-1
07011,Clifton,NJ,48666,KULLERRD138 KV  T-1
07011,Clifton,NJ,48667,KULLERRD138 KV  T-2
07011,Clifton,NJ,48667,KULLERRD138 KV  T-2
07012,Clifton,NJ,48594,ATHENIA 26 KV   AB GRP
07012,Clifton,NJ,48595,ATHENIA 26 KV   OU GRP
07012,Clifton,NJ,48596,ATHENIA 26 KV   IM GRP
07012,Clifton,NJ,119117525,ASHTABUL18 KV   LD50
07013,Clifton,NJ,48621,CLIF PS 230 KV  T-1
07013,Clifton,NJ,48621,CLIF PS 230 KV  T-1
07013,Clifton,NJ,48621,CLIF PS 230 KV  T-1
07013,Clifton,NJ,48621,CLIF PS 230 KV  T-1
07013,Clifton,NJ,48621,CLIF PS 230 KV  T-1
07013,Clifton,NJ,48622,CLIF PS 230 KV  T-2
07013,Clifton,NJ,48622,CLIF PS 230 KV  T-2
07013,Clifton,NJ,48622,CLIF PS 230 KV  T-2
07013,Clifton,NJ,48622,CLIF PS 230 KV  T-2
07013,Clifton,NJ,48622,CLIF PS 230 KV  T-2
07013,Clifton,NJ,106856815,CLIFFRD 138 KV  TR71
07013,Clifton,NJ,106856815,CLIFFRD 138 KV  TR71
07013,Clifton,NJ,106856815,CLIFFRD 138 KV  TR71
07013,Clifton,NJ,106856815,CLIFFRD 138 KV  TR71
07013,Clifton,NJ,106856815,CLIFFRD 138 KV  TR71
07014,Clifton,NJ,48634,ERUTHERF138 KV  R-13KV
07014,Clifton,NJ,205495,ERUTHERF26 KV   LOAD1
07014,Clifton,NJ,205496,ERUTHERF26 KV   LOAD2
07016,Cranford,NJ,48592,ALDENE  230 KV  T-10
07016,Cranford,NJ,48592,ALDENE  230 KV  T-10
07016,Cranford,NJ,48592,ALDENE  230 KV  T-10
07016,Cranford,NJ,48592,ALDENE  230 KV  T-10
07016,Cranford,NJ,48593,ALDENE  230 KV  T-20
07016,Cranford,NJ,48593,ALDENE  230 KV  T-20
07016,Cranford,NJ,48593,ALDENE  230 KV  T-20
07016,Cranford,NJ,48593,ALDENE  230 KV  T-20
07017,East Orange,NJ,48741,WORANGE 138 KV  26KV A
07017,East Orange,NJ,48742,WORANGE 138 KV  26KV B
07017,East Orange,NJ,48743,WORANGE 138 KV  26KV C
07018,East Orange,NJ,48933915,NEWARK  13 KV   LD1
07018,East Orange,NJ,48933917,NEWARK  13 KV   LD2
07018,East Orange,NJ,48933919,NEWARK  13 KV   LD3
07018,East Orange,NJ,48933921,NEWARK  26 KV   LD1
07018,East Orange,NJ,48933923,NEWARK  26 KV   LD2
07018,East Orange,NJ,48933925,NEWARK  26 KV   LD3
07020,Edgewater,NJ,48676,LEONIA  230 KV  T-1
07021,Essex Fells,NJ,21601626,LAURELAV13 KV   LOAD1
07021,Essex Fells,NJ,21601627,LAURELAV13 KV   LOAD2
07021,Essex Fells,NJ,21601628,LAURELAV13 KV   LOAD3
07021,Essex Fells,NJ,21601629,LAURELAV13 KV   LOAD4
07022,Fairview,NJ,48713,NBERGEN 138 KV  T-2
07022,Fairview,NJ,48714,NBERGEN 230 KV  T-1
07023,Fanwood,NJ,48641,FANWOOD 138 KV  T-1
07023,Fanwood,NJ,48641,FANWOOD 138 KV  T-1
07023,Fanwood,NJ,48641,FANWOOD 138 KV  T-1
07023,Fanwood,NJ,48641,FANWOOD 138 KV  T-1
07023,Fanwood,NJ,48642,FANWOOD 138 KV  T-2
07023,Fanwood,NJ,48642,FANWOOD 138 KV  T-2
07023,Fanwood,NJ,48642,FANWOOD 138 KV  T-2
07023,Fanwood,NJ,48642,FANWOOD 138 KV  T-2
07024,Fort Lee,NJ,48676,LEONIA  230 KV  T-1
07026,Garfield,NJ,41935367,SADDLEBR230 KV  T-2
07026,Garfield,NJ,41935369,SADDLEBR230 KV  T-3
07026,Garfield,NJ,63381139,SADDLEBR138 KV  T-1
07026,Garfield,NJ,67719493,SADDLEBR138 KV  T-4
07027,Garwood,NJ,48592,ALDENE  230 KV  T-10
07027,Garwood,NJ,48593,ALDENE  230 KV  T-20
07028,Glen Ridge,NJ,21601622,COOKRD  13 KV   LOAD1
07028,Glen Ridge,NJ,21601623,COOKRD  13 KV   LOAD2
07028,Glen Ridge,NJ,21601624,COOKRD  13 KV   LOAD3
07028,Glen Ridge,NJ,21601625,COOKRD  13 KV   LOAD4
07029,Harrison,NJ,48643,FOUNDRY 138 KV  T-1
07029,Harrison,NJ,48644,FOUNDRY 138 KV  T-2
07030,Hoboken,NJ,48652,HOBOKEN 230 KV  T-1AB
07030,Hoboken,NJ,48652,HOBOKEN 230 KV  T-1AB
07030,Hoboken,NJ,48652,HOBOKEN 230 KV  T-1AB
07030,Hoboken,NJ,48652,HOBOKEN 230 KV  T-1AB
07030,Hoboken,NJ,48653,HOBOKEN 230 KV  T-2AB
07030,Hoboken,NJ,48653,HOBOKEN 230 KV  T-2AB
07030,Hoboken,NJ,48653,HOBOKEN 230 KV  T-2AB
07030,Hoboken,NJ,48653,HOBOKEN 230 KV  T-2AB
07031,North Arlington,NJ,48603,BELLEVIL230 KV  26KV
07031,North Arlington,NJ,48603,BELLEVIL230 KV  26KV
07031,North Arlington,NJ,48604,BELLEVIL230 KV  26KV-2
07031,North Arlington,NJ,48604,BELLEVIL230 KV  26KV-2
07031,North Arlington,NJ,119117769,BECKJORD24 KV   AUX6A
07031,North Arlington,NJ,119117769,BECKJORD24 KV   AUX6A
07032,Kearny,NJ,48735,TURNPIKE138 KV  T-1
07032,Kearny,NJ,48735,TURNPIKE138 KV  T-1
07032,Kearny,NJ,48735,TURNPIKE138 KV  T-1
07032,Kearny,NJ,48735,TURNPIKE138 KV  T-1
07032,Kearny,NJ,48735,TURNPIKE138 KV  T-1
07032,Kearny,NJ,48736,TURNPIKE138 KV  T-2
07032,Kearny,NJ,48736,TURNPIKE138 KV  T-2
07032,Kearny,NJ,48736,TURNPIKE138 KV  T-2
07032,Kearny,NJ,48736,TURNPIKE138 KV  T-2
07032,Kearny,NJ,48736,TURNPIKE138 KV  T-2
07033,Kenilworth,NJ,48729,SPRINGRD138 KV  T-1
07033,Kenilworth,NJ,48730,SPRINGRD138 KV  T-2
07034,Lake Hiawatha,NJ,205518,MONTVILL35 KV   LOAD1
07034,Lake Hiawatha,NJ,44460715,MONTVILL35 KV   LOAD2
07034,Lake Hiawatha,NJ,48933935,MONTVILL230 KV  T3A
07034,Lake Hiawatha,NJ,48933937,MONTVILL230 KV  T3B
07035,Lincoln Park,NJ,48658,JACK PS 230 KV  T-1
07035,Lincoln Park,NJ,48659,JACK PS 230 KV  T-2
07036,Linden,NJ,48747,WARINANC230 KV  T-1
07036,Linden,NJ,48747,WARINANC230 KV  T-1
07036,Linden,NJ,48747,WARINANC230 KV  T-1
07036,Linden,NJ,48747,WARINANC230 KV  T-1
07036,Linden,NJ,48747,WARINANC230 KV  T-1
07036,Linden,NJ,48747,WARINANC230 KV  T-1
07036,Linden,NJ,48747,WARINANC230 KV  T-1
07036,Linden,NJ,48748,WARINANC230 KV  T-2
07036,Linden,NJ,48748,WARINANC230 KV  T-2
07036,Linden,NJ,48748,WARINANC230 KV  T-2
07036,Linden,NJ,48748,WARINANC230 KV  T-2
07036,Linden,NJ,48748,WARINANC230 KV  T-2
07036,Linden,NJ,48748,WARINANC230 KV  T-2
07036,Linden,NJ,48748,WARINANC230 KV  T-2
07039,Livingston,NJ,21601626,LAURELAV13 KV   LOAD1
07039,Livingston,NJ,21601626,LAURELAV13 KV   LOAD1
07039,Livingston,NJ,21601626,LAURELAV13 KV   LOAD1
07039,Livingston,NJ,21601626,LAURELAV13 KV   LOAD1
07039,Livingston,NJ,21601626,LAURELAV13 KV   LOAD1
07039,Livingston,NJ,21601626,LAURELAV13 KV   LOAD1
07039,Livingston,NJ,21601626,LAURELAV13 KV   LOAD1
07039,Livingston,NJ,21601626,LAURELAV13 KV   LOAD1
07039,Livingston,NJ,21601627,LAURELAV13 KV   LOAD2
07039,Livingston,NJ,21601627,LAURELAV13 KV   LOAD2
07039,Livingston,NJ,21601627,LAURELAV13 KV   LOAD2
07039,Livingston,NJ,21601627,LAURELAV13 KV   LOAD2
07039,Livingston,NJ,21601627,LAURELAV13 KV   LOAD2
07039,Livingston,NJ,21601627,LAURELAV13 KV   LOAD2
07039,Livingston,NJ,21601627,LAURELAV13 KV   LOAD2
07039,Livingston,NJ,21601627,LAURELAV13 KV   LOAD2
07039,Livingston,NJ,21601628,LAURELAV13 KV   LOAD3
07039,Livingston,NJ,21601628,LAURELAV13 KV   LOAD3
07039,Livingston,NJ,21601628,LAURELAV13 KV   LOAD3
07039,Livingston,NJ,21601628,LAURELAV13 KV   LOAD3
07039,Livingston,NJ,21601628,LAURELAV13 KV   LOAD3
07039,Livingston,NJ,21601628,LAURELAV13 KV   LOAD3
07039,Livingston,NJ,21601628,LAURELAV13 KV   LOAD3
07039,Livingston,NJ,21601628,LAURELAV13 KV   LOAD3
07039,Livingston,NJ,21601629,LAURELAV13 KV   LOAD4
07039,Livingston,NJ,21601629,LAURELAV13 KV   LOAD4
07039,Livingston,NJ,21601629,LAURELAV13 KV   LOAD4
07039,Livingston,NJ,21601629,LAURELAV13 KV   LOAD4
07039,Livingston,NJ,21601629,LAURELAV13 KV   LOAD4
07039,Livingston,NJ,21601629,LAURELAV13 KV   LOAD4
07039,Livingston,NJ,21601629,LAURELAV13 KV   LOAD4
07039,Livingston,NJ,21601629,LAURELAV13 KV   LOAD4
07040,Maplewood,NJ,48729,SPRINGRD138 KV  T-1
07040,Maplewood,NJ,48730,SPRINGRD138 KV  T-2
07041,Millburn,NJ,48729,SPRINGRD138 KV  T-1
07041,Millburn,NJ,48730,SPRINGRD138 KV  T-2
07042,Montclair,NJ,21601622,COOKRD  13 KV   LOAD1
07042,Montclair,NJ,21601623,COOKRD  13 KV   LOAD2
07042,Montclair,NJ,21601624,COOKRD  13 KV   LOAD3
07042,Montclair,NJ,21601625,COOKRD  13 KV   LOAD4
07043,Montclair,NJ,48621,CLIF PS 230 KV  T-1
07043,Montclair,NJ,48622,CLIF PS 230 KV  T-2
07043,Montclair,NJ,106856815,CLIFFRD 138 KV  TR71
07044,Verona,NJ,48694,MARIONDR138 KV  T-1
07044,Verona,NJ,48695,MARIONDR138 KV  T-2
07045,Montville,NJ,205518,MONTVILL35 KV   LOAD1
07045,Montville,NJ,205518,MONTVILL35 KV   LOAD1
07045,Montville,NJ,205518,MONTVILL35 KV   LOAD1
07045,Montville,NJ,205518,MONTVILL35 KV   LOAD1
07045,Montville,NJ,205518,MONTVILL35 KV   LOAD1
07045,Montville,NJ,44460715,MONTVILL35 KV   LOAD2
07045,Montville,NJ,44460715,MONTVILL35 KV   LOAD2
07045,Montville,NJ,44460715,MONTVILL35 KV   LOAD2
07045,Montville,NJ,44460715,MONTVILL35 KV   LOAD2
07045,Montville,NJ,44460715,MONTVILL35 KV   LOAD2
07045,Montville,NJ,48933935,MONTVILL230 KV  T3A
07045,Montville,NJ,48933935,MONTVILL230 KV  T3A
07045,Montville,NJ,48933935,MONTVILL230 KV  T3A
07045,Montville,NJ,48933935,MONTVILL230 KV  T3A
07045,Montville,NJ,48933935,MONTVILL230 KV  T3A
07045,Montville,NJ,48933937,MONTVILL230 KV  T3B
07045,Montville,NJ,48933937,MONTVILL230 KV  T3B
07045,Montville,NJ,48933937,MONTVILL230 KV  T3B
07045,Montville,NJ,48933937,MONTVILL230 KV  T3B
07045,Montville,NJ,48933937,MONTVILL230 KV  T3B
07046,Mountain Lakes,NJ,49366,WHIPPANY230 KV  BK 7
07046,Mountain Lakes,NJ,49367,WHIPPANY230 KV  BK 8
07047,North Bergen,NJ,48713,NBERGEN 138 KV  T-2
07047,North Bergen,NJ,48713,NBERGEN 138 KV  T-2
07047,North Bergen,NJ,48713,NBERGEN 138 KV  T-2
07047,North Bergen,NJ,48713,NBERGEN 138 KV  T-2
07047,North Bergen,NJ,48713,NBERGEN 138 KV  T-2
07047,North Bergen,NJ,48713,NBERGEN 138 KV  T-2
07047,North Bergen,NJ,48713,NBERGEN 138 KV  T-2
07047,North Bergen,NJ,48713,NBERGEN 138 KV  T-2
07047,North Bergen,NJ,48714,NBERGEN 230 KV  T-1
07047,North Bergen,NJ,48714,NBERGEN 230 KV  T-1
07047,North Bergen,NJ,48714,NBERGEN 230 KV  T-1
07047,North Bergen,NJ,48714,NBERGEN 230 KV  T-1
07047,North Bergen,NJ,48714,NBERGEN 230 KV  T-1
07047,North Bergen,NJ,48714,NBERGEN 230 KV  T-1
07047,North Bergen,NJ,48714,NBERGEN 230 KV  T-1
07047,North Bergen,NJ,48714,NBERGEN 230 KV  T-1
07050,Orange,NJ,48741,WORANGE 138 KV  26KV A
07050,Orange,NJ,48742,WORANGE 138 KV  26KV B
07050,Orange,NJ,48743,WORANGE 138 KV  26KV C
07052,West Orange,NJ,48741,WORANGE 138 KV  26KV A
07052,West Orange,NJ,48741,WORANGE 138 KV  26KV A
07052,West Orange,NJ,48741,WORANGE 138 KV  26KV A
07052,West Orange,NJ,48741,WORANGE 138 KV  26KV A
07052,West Orange,NJ,48741,WORANGE 138 KV  26KV A
07052,West Orange,NJ,48741,WORANGE 138 KV  26KV A
07052,West Orange,NJ,48741,WORANGE 138 KV  26KV A
07052,West Orange,NJ,48741,WORANGE 138 KV  26KV A
07052,West Orange,NJ,48741,WORANGE 138 KV  26KV A
07052,West Orange,NJ,48741,WORANGE 138 KV  26KV A
07052,West Orange,NJ,48742,WORANGE 138 KV  26KV B
07052,West Orange,NJ,48742,WORANGE 138 KV  26KV B
07052,West Orange,NJ,48742,WORANGE 138 KV  26KV B
07052,West Orange,NJ,48742,WORANGE 138 KV  26KV B
07052,West Orange,NJ,48742,WORANGE 138 KV  26KV B
07052,West Orange,NJ,48742,WORANGE 138 KV  26KV B
07052,West Orange,NJ,48742,WORANGE 138 KV  26KV B
07052,West Orange,NJ,48742,WORANGE 138 KV  26KV B
07052,West Orange,NJ,48742,WORANGE 138 KV  26KV B
07052,West Orange,NJ,48742,WORANGE 138 KV  26KV B
07052,West Orange,NJ,48743,WORANGE 138 KV  26KV C
07052,West Orange,NJ,48743,WORANGE 138 KV  26KV C
07052,West Orange,NJ,48743,WORANGE 138 KV  26KV C
07052,West Orange,NJ,48743,WORANGE 138 KV  26KV C
07052,West Orange,NJ,48743,WORANGE 138 KV  26KV C
07052,West Orange,NJ,48743,WORANGE 138 KV  26KV C
07052,West Orange,NJ,48743,WORANGE 138 KV  26KV C
07052,West Orange,NJ,48743,WORANGE 138 KV  26KV C
07052,West Orange,NJ,48743,WORANGE 138 KV  26KV C
07052,West Orange,NJ,48743,WORANGE 138 KV  26KV C
07054,Parsippany,NJ,49366,WHIPPANY230 KV  BK 7
07054,Parsippany,NJ,49367,WHIPPANY230 KV  BK 8
07055,Passaic,NJ,48594,ATHENIA 26 KV   AB GRP
07055,Passaic,NJ,48595,ATHENIA 26 KV   OU GRP
07055,Passaic,NJ,48596,ATHENIA 26 KV   IM GRP
07055,Passaic,NJ,119117525,ASHTABUL18 KV   LD50
07057,Wallington,NJ,48634,ERUTHERF138 KV  R-13KV
07057,Wallington,NJ,205495,ERUTHERF26 KV   LOAD1
07057,Wallington,NJ,205496,ERUTHERF26 KV   LOAD2
07058,Pine Brook,NJ,48737,WCALDWEL138 KV  T-1
07058,Pine Brook,NJ,48738,WCALDWEL138 KV  T-2
07058,Pine Brook,NJ,48739,WCALDWEL138 KV  T-3
07058,Pine Brook,NJ,48740,WCALDWEL138 KV  T-4
07059,Warren,NJ,49327,GILLETTE230 KV  BK 1
07059,Warren,NJ,49328,GILLETTE230 KV  BK 2
07060,Plainfield,NJ,48641,FANWOOD 138 KV  T-1
07060,Plainfield,NJ,48642,FANWOOD 138 KV  T-2
07062,Plainfield,NJ,48641,FANWOOD 138 KV  T-1
07062,Plainfield,NJ,48642,FANWOOD 138 KV  T-2
07063,Plainfield,NJ,48645,GREENBRO230 KV  T-1
07063,Plainfield,NJ,48646,GREENBRO230 KV  T-2
07064,Port Reading,NJ,48717,PIERSOAV230 KV  T-1
07064,Port Reading,NJ,48718,PIERSOAV230 KV  T-2
07065,Rahway,NJ,1047909,TOSCOGIS27 KV   REF LOAD
07066,Clark,NJ,48592,ALDENE  230 KV  T-10
07066,Clark,NJ,48593,ALDENE  230 KV  T-20
07067,Colonia,NJ,57967459,WESTFIEL230 KV  T-1
07067,Colonia,NJ,57967461,WESTFIEL230 KV  T-2
07068,Roseland,NJ,21601626,LAURELAV13 KV   LOAD1
07068,Roseland,NJ,21601627,LAURELAV13 KV   LOAD2
07068,Roseland,NJ,21601628,LAURELAV13 KV   LOAD3
07068,Roseland,NJ,21601629,LAURELAV13 KV   LOAD4
07069,Watchung,NJ,49327,GILLETTE230 KV  BK 1
07069,Watchung,NJ,49328,GILLETTE230 KV  BK 2
07070,Rutherford,NJ,48634,ERUTHERF138 KV  R-13KV
07070,Rutherford,NJ,205495,ERUTHERF26 KV   LOAD1
07070,Rutherford,NJ,205496,ERUTHERF26 KV   LOAD2
07071,Lyndhurst,NJ,48603,BELLEVIL230 KV  26KV
07071,Lyndhurst,NJ,48604,BELLEVIL230 KV  26KV-2
07071,Lyndhurst,NJ,119117769,BECKJORD24 KV   AUX6A
07072,Carlstadt,NJ,48634,ERUTHERF138 KV  R-13KV
07072,Carlstadt,NJ,205495,ERUTHERF26 KV   LOAD1
07072,Carlstadt,NJ,205496,ERUTHERF26 KV   LOAD2
07073,East Rutherford,NJ,48634,ERUTHERF138 KV  R-13KV
07073,East Rutherford,NJ,48634,ERUTHERF138 KV  R-13KV
07073,East Rutherford,NJ,48634,ERUTHERF138 KV  R-13KV
07073,East Rutherford,NJ,48634,ERUTHERF138 KV  R-13KV
07073,East Rutherford,NJ,205495,ERUTHERF26 KV   LOAD1
07073,East Rutherford,NJ,205495,ERUTHERF26 KV   LOAD1
07073,East Rutherford,NJ,205495,ERUTHERF26 KV   LOAD1
07073,East Rutherford,NJ,205495,ERUTHERF26 KV   LOAD1
07073,East Rutherford,NJ,205496,ERUTHERF26 KV   LOAD2
07073,East Rutherford,NJ,205496,ERUTHERF26 KV   LOAD2
07073,East Rutherford,NJ,205496,ERUTHERF26 KV   LOAD2
07073,East Rutherford,NJ,205496,ERUTHERF26 KV   LOAD2
07074,Moonachie,NJ,41935329,BERGEN  230 KV  13KV-1
07074,Moonachie,NJ,41935331,BERGEN  230 KV  13KV-2
07074,Moonachie,NJ,41935333,BERGEN  230 KV  13KV-3
07074,Moonachie,NJ,41935335,BERGEN  230 KV  13KV-4
07074,Moonachie,NJ,83734231,BERGEN  26 KV   26KV-1
07074,Moonachie,NJ,83734233,BERGEN  26 KV   26KV-2
07074,Moonachie,NJ,83734235,BERGEN  26 KV   26KV-3
07074,Moonachie,NJ,1067156503,BERGEN  230 KV  ATHENIA1
07074,Moonachie,NJ,1067156506,BERGEN  230 KV  ATHENIA2
07074,Moonachie,NJ,1067156507,BERGEN  230 KV  220-2LD
07074,Moonachie,NJ,1067156511,BERGEN  230 KV  LOADT2
07074,Moonachie,NJ,1107276858,BERGEN  230 KV  230-26-1
07074,Moonachie,NJ,1107276859,BERGEN  230 KV  230-26-2
07074,Moonachie,NJ,1107276860,BERGEN  230 KV  220-69-1
07074,Moonachie,NJ,1107276861,BERGEN  230 KV  230-69-2
07074,Moonachie,NJ,1107276869,BERGENFI230 KV  T2-LOAD
07074,Moonachie,NJ,1107276870,BERGENFI230 KV  T1-LOAD
07074,Moonachie,NJ,1107276871,BERGENFI230 KV  T1A-LOAD
07075,Wood Ridge,NJ,48634,ERUTHERF138 KV  R-13KV
07075,Wood Ridge,NJ,205495,ERUTHERF26 KV   LOAD1
07075,Wood Ridge,NJ,205496,ERUTHERF26 KV   LOAD2
07076,Scotch Plains,NJ,48641,FANWOOD 138 KV  T-1
07076,Scotch Plains,NJ,48642,FANWOOD 138 KV  T-2
07077,Sewaren,NJ,48717,PIERSOAV230 KV  T-1
07077,Sewaren,NJ,48717,PIERSOAV230 KV  T-1
07077,Sewaren,NJ,48717,PIERSOAV230 KV  T-1
07077,Sewaren,NJ,48717,PIERSOAV230 KV  T-1
07077,Sewaren,NJ,48718,PIERSOAV230 KV  T-2
07077,Sewaren,NJ,48718,PIERSOAV230 KV  T-2
07077,Sewaren,NJ,48718,PIERSOAV230 KV  T-2
07077,Sewaren,NJ,48718,PIERSOAV230 KV  T-2
07078,Short Hills,NJ,49360,TRAYNOR 230 KV  BK 12
07078,Short Hills,NJ,49361,TRAYNOR 230 KV  BK 11
07078,Short Hills,NJ,49362,TRAYNOR 230 KV  BK 13
07078,Short Hills,NJ,49363,TRAYNOR 230 KV  BK 14
07079,South Orange,NJ,48741,WORANGE 138 KV  26KV A
07079,South Orange,NJ,48742,WORANGE 138 KV  26KV B
07079,South Orange,NJ,48743,WORANGE 138 KV  26KV C
07080,South Plainfield,NJ,48681,LAKENELS230 KV  T-1
07080,South Plainfield,NJ,48682,LAKENELS230 KV  T-2
07081,Springfield,NJ,48729,SPRINGRD138 KV  T-1
07081,Springfield,NJ,48730,SPRINGRD138 KV  T-2
07082,Towaco,NJ,205518,MONTVILL35 KV   LOAD1
07082,Towaco,NJ,44460715,MONTVILL35 KV   LOAD2
07082,Towaco,NJ,48933935,MONTVILL230 KV  T3A
07082,Towaco,NJ,48933937,MONTVILL230 KV  T3B
07083,Union,NJ,48729,SPRINGRD138 KV  T-1
07083,Union,NJ,48729,SPRINGRD138 KV  T-1
07083,Union,NJ,48730,SPRINGRD138 KV  T-2
07083,Union,NJ,48730,SPRINGRD138 KV  T-2
07087,Union City,NJ,48654,HOMESTEA138 KV  T-1
07087,Union City,NJ,48655,HOMESTEA138 KV  T-4
07087,Union City,NJ,48656,HOMESTEA138 KV  T-2
07087,Union City,NJ,48657,HOMESTEA138 KV  T-3
07088,Vauxhall,NJ,48729,SPRINGRD138 KV  T-1
07088,Vauxhall,NJ,48730,SPRINGRD138 KV  T-2
07090,Westfield,NJ,48641,FANWOOD 138 KV  T-1
07090,Westfield,NJ,48641,FANWOOD 138 KV  T-1
07090,Westfield,NJ,48642,FANWOOD 138 KV  T-2
